"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010628","GO:0010628","positive regulation of gene expression","53/242","1547/16604",2.67356240773257e-09,8.65748117849402e-08,6.15558962010007e-08,"Bmp3/Alx4/Barx2/Bmp7/Clu/Col1a1/Cux2/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Aldh1a2/Cpeb3/Tbx3/Stox1/Agap2/Tnni2/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Irf5/Rnf207/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Bcl9l/Wnt16",53
"GO:0071310","GO:0071310","cellular response to organic substance","50/242","1418/16604",3.24729313786541e-09,1.04205929343032e-07,7.40918661897029e-08,"Slc8a3/Bmp7/Col1a1/Cux2/Ecm1/Nr2f1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gng8/Hhip/Hoxa13/Ibsp/Id1/Igfbp5/Smad6/Smad7/Mme/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Pax8/Pax9/Snai2/Baiap2l2/Cpeb3/Abcc8/Trh/Tshr/Wnt4/Wt1/Grem1/Avpr1b/Irf5/Grb14/Irf7/Smad9/Iigp1/Bambi/Prdm16/Zcchc12/Bcl9l",50
"GO:0070887","GO:0070887","cellular response to chemical stimulus","58/242","1800/16604",3.85460309220035e-09,1.22590144771586e-07,8.71632992465606e-08,"Slc8a3/Bmp7/Col1a1/Cux2/Ecm1/Nr2f1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gng8/Hhip/Hoxa13/Ibsp/Id1/Id2/Igfbp5/Smad6/Smad7/Mme/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Nptx1/Pax8/Pax9/Snai2/Baiap2l2/Spp1/Cpeb3/Abcc8/Stox1/Trh/Tshr/Wnt4/Wt1/P2rx2/Grem1/Plxna4/Avpr1b/Irf5/Grb14/Irf7/Rasa4/Smad9/Iigp1/Bambi/Prdm16/Zcchc12/Bcl9l/Wnt16",58
"GO:2000027","GO:2000027","regulation of organ morphogenesis","16/242","171/16604",4.20987261664675e-09,1.32704126199077e-07,9.43544808165074e-08,"Bmp7/Fgfr4/Gata3/Hand2/Isl1/Msx1/Nog/Pax8/Pax9/Snai2/Tbx2/Stox1/Wnt4/Wt1/Grem1/Sp6",16
"GO:0051171","GO:0051171","regulation of nitrogen compound metabolic process","87/242","3322/16604",4.6932117799099e-09,1.46642283859992e-07,1.04264704916558e-07,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",87
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","38/242","918/16604",5.2430715176465e-09,1.6239844126832e-07,1.15467552141487e-07,"Adra1a/Apod/Bmp7/Ecm1/Nr2f1/Fgfr3/Gata3/Gata6/Gdf10/Hand2/Hhip/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Smad6/Msx2/Nkx3-1/Nog/Oprk1/Pax8/Sct/Snai2/Tbx2/Tph1/Wnt4/Wnt7a/Wt1/Grem1/Nfkbid/Amot/Olig2/Hpgds/Rnf128/Prdm16/Fam101a",38
"GO:0000122","GO:0000122","negative regulation of transcription from RNA polymerase II promoter","32/242","688/16604",6.40028411762572e-09,1.96532862301576e-07,1.39737600608053e-07,"Aebp1/Barx2/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Msx3/Nog/Peg3/Snai2/Cpeb3/Tbx2/Tbx3/Wt1/Prdm13/Zfp354b/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Zbtb4/Bhlhe41",32
"GO:0045165","GO:0045165","cell fate commitment","19/242","257/16604",7.46772732036284e-09,2.27350809531046e-07,1.61649590038623e-07,"Evx1/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hoxa13/Id2/Isl1/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Cyp26b1/Olig2/Wnt16",19
"GO:0001503","GO:0001503","ossification","22/242","346/16604",7.66825245163802e-09,2.31477247735039e-07,1.64583545036941e-07,"Bmp3/Bmp7/Col1a1/Ecm1/Fgfr3/Gdf10/Hand2/Ibsp/Id1/Id2/Id3/Igfbp5/Msx2/Myf5/Nog/Snai2/Spp1/Tph1/Wnt4/Grem1/Smoc1/Fam101a",22
"GO:0010605","GO:0010605","negative regulation of macromolecule metabolic process","61/242","1982/16604",7.80703343152582e-09,2.33686160362142e-07,1.66154112660337e-07,"Aebp1/Apod/Barx2/Bmp7/Clu/Cux2/Ecm1/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Msx3/Ngf/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tle2/Vtn/Wnt4/Wt1/Prdm6/Prdm13/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Svip/Bhlhe41/Sytl2",61
"GO:0065008","GO:0065008","regulation of biological quality","75/242","2708/16604",8.68971757230205e-09,2.57939783271166e-07,1.83398776131217e-07,"Dio3/Chrnb4/Slco4a1/Chrna3/Slc8a3/Abca4/Chrna6/Adcyap1r1/Adh1/Adra1a/Aqp3/Car7/Cldn1/Clu/Col9a1/Cux2/Dmpk/Eya2/Fgfr4/Gad1/Gata3/Hoxa13/Id1/Id2/Igfbp5/Isl1/Lrrn1/Syt12/Smad6/Smad7/Msx1/Nbl1/Ngf/Nkx3-1/Ntsr1/Oprk1/Pax8/Aldh1a2/Sct/Scg5/Baiap2l2/Spp1/Cpeb3/Abcc8/Tbx3/Stox1/Tec/Tmod1/Trh/Wnt4/Wnt7a/Slc30a10/P2rx2/Cyp26b1/Slc9a7/Apob/Kcnh5/Rxfp3/Lrrtm4/Grip2/Plxna4/Shank1/Avpr1b/Prnd/Magel2/Amot/Rnf207/Irx5/Cyp26c1/Rnf128/Bambi/Steap1/Scara5/Syt13/Sytl2",75
"GO:0030278","GO:0030278","regulation of ossification","16/242","180/16604",8.83891862587418e-09,2.60200232606313e-07,1.85005987071364e-07,"Bmp7/Ecm1/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Msx2/Nog/Snai2/Tph1/Wnt4/Grem1/Smoc1/Fam101a",16
"GO:0023056","GO:0023056","positive regulation of signaling","45/242","1236/16604",8.94454206534823e-09,2.61151301940741e-07,1.85682210605935e-07,"Unc5b/Bmp3/Adra1a/Bmp7/Car7/Clu/Col1a1/Cux2/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Igfbp5/Il15/Isl1/Blnk/Msx1/Msx2/Ngf/Nkx3-1/Ntsr1/Oprk1/Prrx2/Sct/Slc1a3/Stox1/Agap2/Trh/Wnt4/Wnt7a/Grem1/Shank1/Lmcd1/Klk14/Lgr6/Irf7/Lgi1/Bambi/Wnt16",45
"GO:0035295","GO:0035295","tube development","29/242","587/16604",9.32444114005886e-09,2.68751715608311e-07,1.91086210512603e-07,"Alx4/Bmp7/Cobl/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Id1/Id2/Igfbp5/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Tbx2/Tbx3/Adamts2/Wnt4/Wnt7a/Wt1/Grem1/Tbx20/Atoh8",29
"GO:0030279","GO:0030279","negative regulation of ossification","11/242","74/16604",9.35575876907092e-09,2.68751715608311e-07,1.91086210512603e-07,"Ecm1/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Nog/Tph1/Grem1/Fam101a",11
"GO:0031324","GO:0031324","negative regulation of cellular metabolic process","60/242","1944/16604",9.72155505304391e-09,2.77025432791539e-07,1.96968938590515e-07,"Aebp1/Apod/Barx2/Bmp7/Clu/Cux2/Ecm1/Nr2f1/Fgf15/Fgfr3/Gata3/Gata4/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Msx3/Ngf/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Tle2/Vtn/Wnt4/Wt1/Prdm6/Prdm13/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Svip/Bhlhe41/Sytl2",60
"GO:0003197","GO:0003197","endocardial cushion development","8/242","31/16604",1.07140013423016e-08,3.02883117311734e-07,2.15354112193632e-07,"Gata4/Isl1/Msx1/Msx2/Snai2/Tbx2/Heyl/Tbx20",8
"GO:0003205","GO:0003205","cardiac chamber development","14/242","136/16604",1.17764869298974e-08,3.30298003498381e-07,2.34846477856055e-07,"Gata3/Gata4/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Smad7/Msx2/Tbx2/Tbx3/Heyl/Tbx20",14
"GO:0010647","GO:0010647","positive regulation of cell communication","45/242","1249/16604",1.22850798188297e-08,3.41870736833371e-07,2.43074852336384e-07,"Unc5b/Bmp3/Adra1a/Bmp7/Car7/Clu/Col1a1/Cux2/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Igfbp5/Il15/Isl1/Blnk/Msx1/Msx2/Ngf/Nkx3-1/Ntsr1/Oprk1/Prrx2/Sct/Slc1a3/Stox1/Agap2/Trh/Wnt4/Wnt7a/Grem1/Shank1/Lmcd1/Klk14/Lgr6/Irf7/Lgi1/Bambi/Wnt16",45
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","7/242","21/16604",1.25175235229602e-08,3.45638905339412e-07,2.45754072592756e-07,"Isl1/Msx1/Msx2/Snai2/Tbx2/Heyl/Tbx20",7
"GO:0003206","GO:0003206","cardiac chamber morphogenesis","13/242","115/16604",1.27159095379232e-08,3.48415921339096e-07,2.47728569621403e-07,"Gata3/Gata4/Gata6/Hand1/Hand2/Id2/Isl1/Smad7/Msx2/Tbx2/Tbx3/Heyl/Tbx20",13
"GO:0051093","GO:0051093","negative regulation of developmental process","33/242","748/16604",1.3192018125112e-08,3.58702050088925e-07,2.55042150333625e-07,"Bmp7/Ecm1/Nr2f1/Fgfr3/Gata3/Gdf10/Hand2/Hhip/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Msx1/Msx2/Nkx3-1/Nog/Pax8/Snai2/Tbx2/Tbx3/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Nfkbid/Amot/Olig2/Prdm16/Fam101a/Bhlhe41",33
"GO:0009987","GO:0009987","cellular process","210/242","11900/16604",1.37869316765232e-08,3.72038262361936e-07,2.64524382884488e-07,"Unc5a/Unc5b/Dio3/Chrnb4/Slco4a1/Cbr3/Bmp3/Chrna3/Slc8a3/Abca4/Dok4/Chrna6/Tle6/Adcyap1r1/Adh1/Adra1a/Aebp1/Alx3/Alx4/Apod/Aqp3/Arl4a/Barx1/Barx2/Bmp7/Car7/Cldn1/Clu/Cobl/Col1a1/Cux2/Dcn/Dlx3/Dmpk/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Fut1/Gabre/Gad1/Gata3/Gata4/Gata5/Gata6/Gdf10/Gfra3/Gna14/Gng4/Gng8/Gpr50/Hand1/Hand2/Hhip/Hoxa13/Ibsp/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Kcnj12/Lrrn1/Lum/Blnk/Papln/Syt12/Smad6/Smad7/Mbp/Mme/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Plcb2/Pnliprp2/Ptpru/Aldh1a2/Rasd1/Rgs5/Prrx2/Sct/Scg5/Slc1a3/Snai2/Baiap2l2/Spp1/Cpeb3/Abcc8/Slc38a5/Unc5d/Tbx2/Tbx3/Wfikkn1/Clvs2/Stox1/Agap2/Adamts2/Tec/Arl5c/Tle2/Tmod1/Tnni2/Tph1/Trh/Tshr/Vtn/Wisp1/Wnt4/Wnt7a/Wt1/Prdm6/Slc30a10/Prdm13/P2rx2/Cyp26b1/A2m/Slc9a7/Apob/Kcnh5/Grem1/Rxfp3/Slc16a12/Dusp5/Grin3a/Lrrtm4/Grip2/Plxna4/Nfkbid/Shank1/Olfm2/Avpr1b/Prnd/Fam107a/Irf5/Zfp354b/Magel2/Amot/Lmcd1/Klk14/P4ha3/Svopl/Treml2/Pkd2l1/Lgr6/Susd5/Rnf207/Olig2/Grb14/Irf7/Rasa4/Irx5/Hpgds/Cyp26c1/Smad9/Heyl/Nupr1/Cacna2d2/Lgi1/Tbx20/Isg20/Rab37/Fxyd6/Iigp1/Smoc1/Sv2b/Scube1/Rnf128/Rab32/Rprm/Bambi/Asb12/Prdm16/Atoh8/Scara5/Zcchc12/Kremen2/Fam101a/Rasgef1c/Igfbpl1/Zbtb4/Svip/Abca6/Atp6v0e2/Sphkap/Bhlhe41/Bcl9l/Syt13/Sp6/Sytl2/Wnt16",210
"GO:0030509","GO:0030509","BMP signaling pathway","14/242","139/16604",1.56167102812721e-08,4.18246030239785e-07,2.97378749004676e-07,"Bmp7/Gata4/Gata6/Hoxa13/Id1/Smad6/Smad7/Msx1/Msx2/Nbl1/Nog/Grem1/Smad9/Zcchc12",14
"GO:0009790","GO:0009790","embryo development","39/242","1001/16604",1.69784047625154e-08,4.51321475851343e-07,3.20895851206694e-07,"Alx3/Alx4/Bmp7/Cobl/Col1a1/Evx1/Fgf4/Gata3/Gata4/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Smad6/Msx1/Msx2/Myf5/Nog/Pax1/Pax8/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Dusp5/Amot/Tbx20/Atoh8",39
"GO:0045597","GO:0045597","positive regulation of cell differentiation","34/242","797/16604",1.7813232251855e-08,4.70005431711907e-07,3.34180403882753e-07,"Tle6/Bmp7/Clu/Cobl/Col1a1/Cux2/Fgfr3/Gata3/Gdf10/Id2/Il15/Irx3/Msx2/Myf5/Nbl1/Ngf/Pax8/Snai2/Cpeb3/Tph1/Wisp1/Wnt4/Cyp26b1/Apob/Grem1/Shank1/Olfm2/Olig2/Smad9/Heyl/Bambi/Prdm16/Atoh8/Bcl9l",34
"GO:0060537","GO:0060537","muscle tissue development","22/242","364/16604",1.92050848952606e-08,5.03003767624399e-07,3.57642680015457e-07,"Eya2/Gata4/Gata6/Hand1/Id2/Igfbp5/Isl1/Smad7/Myf5/Nog/Aldh1a2/Tbx2/Tbx3/Wisp1/Wt1/P2rx2/Cyp26b1/Grem1/Heyl/Nupr1/Tbx20/Bcl9l",22
"GO:0031328","GO:0031328","positive regulation of cellular biosynthetic process","51/242","1549/16604",2.15018644907229e-08,5.59048476758795e-07,3.9749124828797e-07,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l",51
"GO:0009892","GO:0009892","negative regulation of metabolic process","64/242","2191/16604",2.26755378921955e-08,5.85291782405799e-07,4.16150603879651e-07,"Aebp1/Apod/Barx2/Bmp7/Clu/Cux2/Ecm1/Nr2f1/Fgf15/Fgfr3/Gata3/Gata4/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Papln/Smad6/Smad7/Msx1/Msx2/Msx3/Ngf/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tle2/Vtn/Wnt4/Wt1/Prdm6/Prdm13/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Amot/Lmcd1/Olig2/Rasa4/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Svip/Bhlhe41/Sytl2",64
"GO:0009966","GO:0009966","regulation of signal transduction","61/242","2041/16604",2.34934603636742e-08,6.02041049031708e-07,4.2805956558122e-07,"Unc5b/Bmp3/Adra1a/Apod/Barx1/Bmp7/Clu/Col1a1/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Hhip/Hoxa13/Id1/Igfbp5/Il15/Isl1/Blnk/Smad6/Smad7/Msx1/Msx2/Nbl1/Ngf/Nkx3-1/Nog/Oprk1/Rgs5/Prrx2/Snai2/Stox1/Agap2/Tle2/Wnt4/Wnt7a/Cyp26b1/Grem1/Dusp5/Nfkbid/Shank1/Amot/Lmcd1/Klk14/Lgr6/Grb14/Irf7/Rasa4/Heyl/Tbx20/Bambi/Prdm16/Sphkap/Bcl9l/Wnt16",61
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","8/242","34/16604",2.37454648876487e-08,6.04152470927176e-07,4.29560815937464e-07,"Alx3/Alx4/Hoxa13/Msx1/Msx2/Aldh1a2/Tbx3/Wnt7a",8
"GO:0002009","GO:0002009","morphogenesis of an epithelium","25/242","469/16604",2.42318048373324e-08,6.11256677391694e-07,4.34612005616128e-07,"Bmp7/Cobl/Fgfr3/Gata3/Gata4/Hand1/Hand2/Hhip/Hoxa13/Igfbp5/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Snai2/Tbx2/Tbx3/Stox1/Wnt4/Wnt7a/Wt1/Grem1/Klk14/Tbx20",25
"GO:0097152","GO:0097152","mesenchymal cell apoptotic process","6/242","14/16604",2.45395016471118e-08,6.11256677391694e-07,4.34612005616128e-07,"Bmp7/Hoxa13/Msx1/Msx2/Pax8/Wt1",6
"GO:2001053","GO:2001053","regulation of mesenchymal cell apoptotic process","6/242","14/16604",2.45395016471118e-08,6.11256677391694e-07,4.34612005616128e-07,"Bmp7/Hoxa13/Msx1/Msx2/Pax8/Wt1",6
"GO:0003007","GO:0003007","heart morphogenesis","17/242","224/16604",3.214098607534e-08,7.95043002780285e-07,5.65286641061901e-07,"Gata3/Gata4/Gata6/Hand1/Hand2/Id2/Isl1/Smad7/Msx1/Msx2/Aldh1a2/Snai2/Tbx2/Tbx3/Heyl/Tbx20/Wnt16",17
"GO:0048732","GO:0048732","gland development","22/242","377/16604",3.59561601021387e-08,8.83281670922884e-07,6.28025562292166e-07,"Bmp7/Gata3/Gata6/Hand2/Hoxa13/Id2/Igfbp5/Isl1/Msx1/Msx2/Nkx3-1/Nog/Pax1/Pax8/Snai2/Tbx2/Tbx3/Agap2/Tph1/Vtn/Wnt4/Wt1",22
"GO:0035239","GO:0035239","tube morphogenesis","22/242","378/16604",3.76889020030808e-08,9.1950595160941e-07,6.53781530060652e-07,"Bmp7/Cobl/Fgfr3/Gata3/Gata4/Gata6/Hand1/Hand2/Hhip/Id2/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Tbx2/Tbx3/Wnt4/Wt1/Grem1/Tbx20/Atoh8",22
"GO:0014706","GO:0014706","striated muscle tissue development","21/242","346/16604",3.81410714972998e-08,9.24207460363141e-07,6.57124368224155e-07,"Eya2/Gata4/Gata6/Hand1/Id2/Isl1/Smad7/Myf5/Nog/Aldh1a2/Tbx2/Tbx3/Wisp1/Wt1/P2rx2/Cyp26b1/Grem1/Heyl/Nupr1/Tbx20/Bcl9l",21
"GO:0009891","GO:0009891","positive regulation of biosynthetic process","51/242","1578/16604",3.92935364208499e-08,9.45699842777482e-07,6.7240575127002e-07,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l",51
"GO:0045596","GO:0045596","negative regulation of cell differentiation","27/242","564/16604",6.01130412480242e-08,1.4347258135302e-06,1.02011002315484e-06,"Bmp7/Nr2f1/Fgfr3/Gata3/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Msx1/Msx2/Nog/Pax8/Snai2/Tbx3/Wnt4/Wnt7a/Prdm6/Grem1/Nfkbid/Olig2/Prdm16/Fam101a/Bhlhe41",27
"GO:0080090","GO:0080090","regulation of primary metabolic process","105/242","4558/16604",6.05690103875589e-08,1.4347258135302e-06,1.02011002315484e-06,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Aebp1/Alx3/Alx4/Apod/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/A2m/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",105
"GO:0072132","GO:0072132","mesenchyme morphogenesis","8/242","38/16604",6.08207742400505e-08,1.4347258135302e-06,1.02011002315484e-06,"Bmp7/Isl1/Msx1/Msx2/Snai2/Tbx2/Heyl/Tbx20",8
"GO:0007517","GO:0007517","muscle organ development","20/242","324/16604",6.18144368902229e-08,1.44857252765114e-06,1.02995522962518e-06,"Alx4/Gata4/Gata6/Hand1/Id3/Isl1/Smad7/Msx1/Myf5/Nog/Tbx2/Wisp1/Wt1/P2rx2/Cyp26b1/Grem1/Heyl/Nupr1/Tbx20/Bcl9l",20
"GO:0003215","GO:0003215","cardiac right ventricle morphogenesis","6/242","16/16604",6.38561130780254e-08,1.48663709009102e-06,1.05701966333491e-06,"Gata3/Gata4/Hand1/Hand2/Isl1/Tbx20",6
"GO:0031323","GO:0031323","regulation of cellular metabolic process","106/242","4631/16604",7.03685945486675e-08,1.62761645313217e-06,1.15725795272792e-06,"Bmp3/Chrna3/Adcyap1r1/Adra1a/Aebp1/Alx3/Alx4/Apod/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dcn/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Papln/Smad6/Smad7/Msx1/Msx2/Msx3/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Tec/Tle2/Tnni2/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Prdm6/Prdm13/A2m/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Iigp1/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6/Sytl2/Wnt16",106
"GO:0048562","GO:0048562","embryonic organ morphogenesis","19/242","296/16604",7.24548824692256e-08,1.66505994422827e-06,1.18388079606762e-06,"Alx3/Alx4/Bmp7/Gata3/Gata4/Hand1/Hand2/Id2/Msx1/Myf5/Nog/Pax8/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Tshr/Tbx20",19
"GO:0051146","GO:0051146","striated muscle cell differentiation","17/242","241/16604",9.35969012287149e-08,2.13712924472232e-06,1.51952863938116e-06,"Barx2/Dmpk/Gata4/Gata6/Igfbp5/Msx1/Myf5/Tbx3/Wfikkn1/Tmod1/Wisp1/Wt1/P2rx2/Cyp26b1/Grem1/Cacna2d2/Bhlhe41",17
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","12/242","113/16604",9.42578920578976e-08,2.13851344910975e-06,1.52051282796716e-06,"Bmp7/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Msx2/Nog/Snai2/Wnt4/Smoc1",12
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","11/242","92/16604",9.55464606763468e-08,2.15402843626043e-06,1.53154419978208e-06,"Col1a1/Msx1/Msx2/Nog/Snai2/Grem1/Heyl/Tbx20/Bambi/Bcl9l/Wnt16",11
"GO:0010604","GO:0010604","positive regulation of macromolecule metabolic process","66/242","2389/16604",1.09722490504227e-07,2.45805981871734e-06,1.74771474447647e-06,"Bmp3/Chrna3/Adra1a/Alx4/Barx2/Bmp7/Clu/Col1a1/Cux2/Nr2f1/Evx1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Gdf10/Hand1/Hand2/Hoxa13/Id1/Id2/Il15/Isl1/Lum/Smad7/Msx1/Myf5/Ngf/Nkx3-1/Nog/Oprk1/Pax1/Pax8/Pax9/Aldh1a2/Snai2/Cpeb3/Tbx3/Stox1/Agap2/Tec/Tnni2/Vtn/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Irf5/Rnf207/Irf7/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l/Wnt16",66
