"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003203","GO:0003203","endocardial cushion morphogenesis","7/242","21/13233",5.86288202368081e-08,1.87829368536441e-06,1.36229149556092e-06,"Isl1/Msx1/Msx2/Snai2/Tbx2/Heyl/Tbx20",7
"GO:0010558","GO:0010558","negative regulation of macromolecule biosynthetic process","45/242","1052/13233",5.92193917929841e-08,1.87980821654793e-06,1.36338995687565e-06,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Bhlhe41",45
"GO:0003197","GO:0003197","endocardial cushion development","8/242","31/13233",6.11356975747267e-08,1.92299557825959e-06,1.39471294754209e-06,"Gata4/Isl1/Msx1/Msx2/Snai2/Tbx2/Heyl/Tbx20",8
"GO:0023056","GO:0023056","positive regulation of signaling","44/242","1019/13233",6.52771539157495e-08,2.03476533827472e-06,1.47577747686246e-06,"Unc5b/Bmp3/Adra1a/Bmp7/Car7/Clu/Col1a1/Cux2/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Igfbp5/Il15/Isl1/Blnk/Msx1/Msx2/Ngf/Nkx3-1/Ntsr1/Oprk1/Prrx2/Sct/Slc1a3/Stox1/Agap2/Trh/Wnt4/Wnt7a/Grem1/Shank1/Lmcd1/Lgr6/Irf7/Lgi1/Bambi/Wnt16",44
"GO:2000112","GO:2000112","regulation of cellular macromolecule biosynthetic process","84/242","2670/13233",7.44755043614775e-08,2.30076111688136e-06,1.66869927065566e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",84
"GO:0048732","GO:0048732","gland development","22/242","316/13233",8.00974685525396e-08,2.43524211608674e-06,1.76623583959562e-06,"Bmp7/Gata3/Gata6/Hand2/Hoxa13/Id2/Igfbp5/Isl1/Msx1/Msx2/Nkx3-1/Nog/Pax1/Pax8/Snai2/Tbx2/Tbx3/Agap2/Tph1/Vtn/Wnt4/Wt1",22
"GO:0035115","GO:0035115","embryonic forelimb morphogenesis","8/242","32/13233",8.023630093465e-08,2.43524211608674e-06,1.76623583959562e-06,"Alx3/Alx4/Hoxa13/Msx1/Msx2/Aldh1a2/Tbx3/Wnt7a",8
"GO:0010629","GO:0010629","negative regulation of gene expression","47/242","1138/13233",8.21844009856043e-08,2.47267849921905e-06,1.79338775239982e-06,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Tle2/Wnt4/Wt1/Prdm6/A2m/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",47
"GO:0003008","GO:0003008","system process","40/242","885/13233",8.55880032326791e-08,2.54268324723864e-06,1.84416089486368e-06,"Chrnb4/Cbr3/Chrna3/Abca4/Adra1a/Aqp3/Col1a1/Cux2/Dmpk/Gata3/Gata4/Gata6/Id2/Igfbp5/Smad6/Smad7/Mme/Ngf/Nkx3-1/Ntsr1/Oprk1/Plcb2/Sct/Slc1a3/Snai2/Cpeb3/Tbx3/Tmod1/Tnni2/Wisp1/Grin3a/Grip2/Shank1/Olfm2/Avpr1b/Amot/Lmcd1/Pkd2l1/Irx5/Tbx20",40
"GO:0006351","GO:0006351","transcription, DNA-templated","79/242","2455/13233",8.59809074933299e-08,2.54268324723864e-06,1.84416089486368e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",79
"GO:0009890","GO:0009890","negative regulation of biosynthetic process","46/242","1103/13233",8.72713926150216e-08,2.55897473260995e-06,1.8559768063712e-06,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgf15/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Rnf128/Prdm16/Atoh8/Zbtb4/Bhlhe41",46
"GO:0044763","GO:0044763","single-organism cellular process","182/242","7826/13233",9.14794472388267e-08,2.65982258358269e-06,1.9291198780837e-06,"Unc5a/Unc5b/Chrnb4/Cbr3/Bmp3/Chrna3/Slc8a3/Abca4/Dok4/Chrna6/Tle6/Adcyap1r1/Adh1/Adra1a/Alx3/Alx4/Aqp3/Arl4a/Barx1/Barx2/Bmp7/Car7/Cldn1/Clu/Cobl/Col1a1/Cux2/Dcn/Dlx3/Dmpk/Ecm1/Nr2f1/Evx1/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Fut1/Gabre/Gad1/Gata3/Gata4/Gata5/Gata6/Gdf10/Gfra3/Gna14/Gng4/Gng8/Gpr50/Hand1/Hand2/Hhip/Hoxa13/Ibsp/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Kcnj12/Lrrn1/Blnk/Syt12/Smad6/Smad7/Mbp/Mme/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Oprk1/Pax1/Pax8/Peg3/Plcb2/Pnliprp2/Ptpru/Aldh1a2/Rasd1/Rgs5/Prrx2/Sct/Scg5/Slc1a3/Snai2/Baiap2l2/Spp1/Cpeb3/Abcc8/Slc38a5/Unc5d/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Adamts2/Tec/Arl5c/Tle2/Tmod1/Tph1/Trh/Tshr/Vtn/Wisp1/Wnt4/Wnt7a/Wt1/Prdm6/Slc30a10/Cyp26b1/A2m/Slc9a7/Apob/Grem1/Rxfp3/Slc16a12/Dusp5/Grin3a/Lrrtm4/Grip2/Plxna4/Nfkbid/Shank1/Olfm2/Avpr1b/Fam107a/Irf5/Magel2/Amot/Lmcd1/Svopl/Treml2/Pkd2l1/Lgr6/Susd5/Rnf207/Olig2/Grb14/Irf7/Rasa4/Irx5/Smad9/Heyl/Nupr1/Cacna2d2/Lgi1/Tbx20/Rab37/Fxyd6/Smoc1/Sv2b/Rab32/Rprm/Bambi/Asb12/Prdm16/Atoh8/Scara5/Zcchc12/Fam101a/Rasgef1c/Igfbpl1/Svip/Abca6/Atp6v0e2/Bhlhe41/Bcl9l/Syt13/Sytl2/Wnt16",182
"GO:0035295","GO:0035295","tube development","29/242","522/13233",9.32926684889824e-08,2.68871755500519e-06,1.95007686374578e-06,"Alx4/Bmp7/Cobl/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hhip/Id1/Id2/Igfbp5/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Tbx2/Tbx3/Adamts2/Wnt4/Wnt7a/Wt1/Grem1/Tbx20/Atoh8",29
"GO:0010647","GO:0010647","positive regulation of cell communication","44/242","1032/13233",9.40274058253258e-08,2.68871755500519e-06,1.95007686374578e-06,"Unc5b/Bmp3/Adra1a/Bmp7/Car7/Clu/Col1a1/Cux2/Ecm1/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata6/Gdf10/Hand2/Igfbp5/Il15/Isl1/Blnk/Msx1/Msx2/Ngf/Nkx3-1/Ntsr1/Oprk1/Prrx2/Sct/Slc1a3/Stox1/Agap2/Trh/Wnt4/Wnt7a/Grem1/Shank1/Lmcd1/Lgr6/Irf7/Lgi1/Bambi/Wnt16",44
"GO:0045596","GO:0045596","negative regulation of cell differentiation","27/242","462/13233",9.6824894643516e-08,2.74000801079325e-06,1.98727687792245e-06,"Bmp7/Nr2f1/Fgfr3/Gata3/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Irx3/Isl1/Msx1/Msx2/Nog/Pax8/Snai2/Tbx3/Wnt4/Wnt7a/Prdm6/Grem1/Nfkbid/Olig2/Prdm16/Fam101a/Bhlhe41",27
"GO:0097659","GO:0097659","nucleic acid-templated transcription","79/242","2462/13233",9.74049090542108e-08,2.74000801079325e-06,1.98727687792245e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",79
"GO:0010556","GO:0010556","regulation of macromolecule biosynthetic process","85/242","2732/13233",9.93287063035245e-08,2.77159132104996e-06,2.01018366576912e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Rnf128/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Svip/Bhlhe41/Bcl9l/Sp6",85
"GO:0051252","GO:0051252","regulation of RNA metabolic process","80/242","2513/13233",1.0940664419812e-07,3.02837591140397e-06,2.19642475594373e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",80
"GO:0032774","GO:0032774","RNA biosynthetic process","79/242","2474/13233",1.20429821568898e-07,3.30704113197134e-06,2.39853546048667e-06,"Bmp3/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",79
"GO:0003007","GO:0003007","heart morphogenesis","17/242","199/13233",1.4203515479289e-07,3.86961917782203e-06,2.80656285972854e-06,"Gata3/Gata4/Gata6/Hand1/Hand2/Id2/Isl1/Smad7/Msx1/Msx2/Aldh1a2/Snai2/Tbx2/Tbx3/Heyl/Tbx20/Wnt16",17
"GO:0003215","GO:0003215","cardiac right ventricle morphogenesis","6/242","15/13233",1.5329860832004e-07,4.14385300615107e-06,3.00545955785341e-06,"Gata3/Gata4/Hand1/Hand2/Isl1/Tbx20",6
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","12/242","96/13233",1.71232320339884e-07,4.59274285562789e-06,3.33103102154454e-06,"Bmp7/Gdf10/Hand2/Id1/Id2/Id3/Igfbp5/Msx2/Nog/Snai2/Wnt4/Smoc1",12
"GO:0019219","GO:0019219","regulation of nucleobase-containing compound metabolic process","84/242","2721/13233",1.76744325118831e-07,4.70411819162427e-06,3.41180948245582e-06,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",84
"GO:0031328","GO:0031328","positive regulation of cellular biosynthetic process","51/242","1323/13233",1.84176125585854e-07,4.86449919486302e-06,3.5281308428821e-06,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l",51
"GO:0048562","GO:0048562","embryonic organ morphogenesis","19/242","253/13233",1.98351897245137e-07,5.19922397324375e-06,3.77090050265077e-06,"Alx3/Alx4/Bmp7/Gata3/Gata4/Hand1/Hand2/Id2/Msx1/Myf5/Nog/Pax8/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Tshr/Tbx20",19
"GO:0009790","GO:0009790","embryo development","39/242","878/13233",2.00316893910074e-07,5.21125152578086e-06,3.77962386293325e-06,"Alx3/Alx4/Bmp7/Cobl/Col1a1/Evx1/Fgf4/Gata3/Gata4/Gata6/Hand1/Hand2/Hoxa13/Id2/Isl1/Smad6/Msx1/Msx2/Myf5/Nog/Pax1/Pax8/Aldh1a2/Prrx2/Tbx2/Tbx3/Stox1/Tshr/Vtn/Wnt4/Wnt7a/Wt1/Cyp26b1/Apob/Grem1/Dusp5/Amot/Tbx20/Atoh8",39
"GO:1901362","GO:1901362","organic cyclic compound biosynthetic process","86/242","2827/13233",2.25137838310397e-07,5.81326060114906e-06,4.21624985492527e-06,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Apob/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",86
"GO:0045934","GO:0045934","negative regulation of nucleobase-containing compound metabolic process","43/242","1032/13233",2.56315877033685e-07,6.56928099656703e-06,4.76457739452869e-06,"Aebp1/Barx2/Bmp7/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",43
"GO:0072132","GO:0072132","mesenchyme morphogenesis","8/242","37/13233",2.7214762507373e-07,6.92375575555225e-06,5.0216713481097e-06,"Bmp7/Isl1/Msx1/Msx2/Snai2/Tbx2/Heyl/Tbx20",8
"GO:0044699","GO:0044699","single-organism process","195/242","8728/13233",3.01194316211301e-07,7.60680535832921e-06,5.5170745282193e-06,"Unc5a/Unc5b/Dio3/Chrnb4/Cbr3/Bmp3/Chrna3/Slc8a3/Abca4/Dok4/Chrna6/Tle6/Adcyap1r1/Adh1/Adra1a/Alx3/Alx4/Aqp3/Arl4a/Barx1/Barx2/Bmp7/Car7/Cldn1/Clu/Cobl/Col9a1/Col1a1/Cux2/Dcn/Dlx3/Dmpk/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf15/Fgf4/Fgfr3/Fgfr4/Fut1/Gabre/Gad1/Gata3/Gata4/Gata5/Gata6/Gdf10/Gfra3/Gna14/Gng4/Gng8/Gpr50/Hand1/Hand2/Hhip/Hoxa13/Ibsp/Id1/Id2/Id3/Igfbp5/Il15/Irx3/Isl1/Kcnj12/Lrrn1/Blnk/Syt12/Smad6/Smad7/Mbp/Mme/Msx1/Msx2/Myf5/Nbl1/Ngf/Nkx3-1/Nog/Nptx1/Ntsr1/Oprk1/Pax1/Pax8/Pax9/Peg3/Plcb2/Pnliprp1/Pnliprp2/Ptpru/Aldh1a2/Rasd1/Rgs5/Prrx2/Sct/Scg5/Slc1a3/Snai2/Baiap2l2/Spp1/Cpeb3/Abcc8/Slc38a5/Unc5d/Tbx2/Tbx3/Wfikkn1/Stox1/Agap2/Adamts2/Tec/Arl5c/Tle2/Tmod1/Tnni2/Tph1/Trh/Tshr/Vtn/Wisp1/Wnt4/Wnt7a/Wt1/Prdm6/Slc30a10/Slc10a4/Cyp26b1/A2m/Slc9a7/Apob/Grem1/Rxfp3/Slc16a12/Dusp5/Lrrc55/Grin3a/Lrrtm4/Grip2/Plxna4/Nfkbid/Shank1/Olfm2/Avpr1b/Fam107a/Irf5/Magel2/Amot/Lmcd1/P4ha3/Svopl/Treml2/Pkd2l1/Lgr6/Susd5/Rnf207/Olig2/Grb14/Irf7/Rasa4/Irx5/Smad9/Heyl/Nupr1/Cacna2d2/Lgi1/Tbx20/Rab37/Fxyd6/Smoc1/Sv2b/Rnf128/Rab32/Rprm/Bambi/Steap1/Asb12/Prdm16/Atoh8/Scara5/Zcchc12/Fam101a/Rasgef1c/Igfbpl1/Gpx6/Svip/Abca6/Atp6v0e2/Bhlhe41/Bcl9l/Syt13/Sp6/Sytl2/Wnt16",195
"GO:0034654","GO:0034654","nucleobase-containing compound biosynthetic process","83/242","2709/13233",3.06513127184102e-07,7.68503927577532e-06,5.5738161343013e-06,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",83
"GO:0009891","GO:0009891","positive regulation of biosynthetic process","51/242","1346/13233",3.14930060769746e-07,7.8392662608872e-06,5.68567409977338e-06,"Bmp3/Adcyap1r1/Alx4/Barx2/Bmp7/Clu/Col1a1/Nr2f1/Evx1/Fgf4/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id2/Il15/Isl1/Lum/Msx1/Myf5/Ngf/Nkx3-1/Nog/Ntsr1/Pax1/Pax8/Pax9/Sct/Cpeb3/Tbx3/Agap2/Tnni2/Tshr/Wnt4/Wnt7a/Wt1/Grem1/Irf5/Irf7/Smad9/Heyl/Tbx20/Bambi/Prdm16/Atoh8/Svip/Bcl9l",51
"GO:0019438","GO:0019438","aromatic compound biosynthetic process","84/242","2758/13233",3.23946537716945e-07,8.00610728929022e-06,5.80668079636991e-06,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",84
"GO:0018130","GO:0018130","heterocycle biosynthetic process","84/242","2759/13233",3.29215269639452e-07,8.07861583654258e-06,5.85926989787572e-06,"Bmp3/Adcyap1r1/Aebp1/Alx3/Alx4/Barx1/Barx2/Bmp7/Clu/Col1a1/Cux2/Dlx3/Ecm1/Nr2f1/Evx1/Evx2/Eya2/Fgf4/Fgfr3/Fgfr4/Gata3/Gata4/Gata5/Gata6/Hand1/Hand2/Hoxa13/Id1/Id2/Id3/Irx3/Isl1/Lum/Smad6/Smad7/Msx1/Msx2/Myf5/Ngf/Nkx3-1/Nog/Pax1/Pax8/Pax9/Peg3/Rasd1/Prrx2/Sct/Snai2/Cpeb3/Tbx2/Tbx3/Stox1/Agap2/Tle2/Tnni2/Tph1/Tshr/Wnt4/Wnt7a/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Irf5/Zfp354b/Magel2/Lmcd1/Olig2/Irf7/Irx5/Smad9/Heyl/Nupr1/Tbx20/Bambi/Prdm16/Atoh8/Zcchc12/Zbtb4/Bhlhe41/Bcl9l/Sp6",84
"GO:0051172","GO:0051172","negative regulation of nitrogen compound metabolic process","45/242","1118/13233",3.42624200038493e-07,8.34844881783934e-06,6.05497474345269e-06,"Aebp1/Barx2/Bmp7/Clu/Cux2/Nr2f1/Fgfr3/Gata3/Gata6/Hand1/Hand2/Id1/Id2/Id3/Igfbp5/Isl1/Smad7/Msx1/Msx2/Nkx3-1/Nog/Pax9/Peg3/Rasd1/Snai2/Cpeb3/Tbx2/Tbx3/Tle2/Wnt4/Wt1/Prdm6/Grem1/Dusp5/Nfkbid/Zfp354b/Magel2/Lmcd1/Olig2/Heyl/Tbx20/Prdm16/Atoh8/Zbtb4/Bhlhe41",45
"GO:0035239","GO:0035239","tube morphogenesis","22/242","345/13233",3.68194441318699e-07,8.90876060813075e-06,6.46135846966344e-06,"Bmp7/Cobl/Fgfr3/Gata3/Gata4/Gata6/Hand1/Hand2/Hhip/Id2/Msx2/Nkx3-1/Nog/Pax8/Aldh1a2/Tbx2/Tbx3/Wnt4/Wt1/Grem1/Tbx20/Atoh8",22
"GO:0060537","GO:0060537","muscle tissue development","21/242","318/13233",3.86610615069348e-07,9.28939394541627e-06,6.7374247538401e-06,"Eya2/Gata4/Gata6/Hand1/Id2/Igfbp5/Isl1/Smad7/Myf5/Nog/Aldh1a2/Tbx2/Tbx3/Wisp1/Wt1/Cyp26b1/Grem1/Heyl/Nupr1/Tbx20/Bcl9l",21
"GO:0035136","GO:0035136","forelimb morphogenesis","8/242","40/13233",5.17026919279344e-07,1.23373320048726e-05,8.94803757213762e-06,"Alx3/Alx4/Hoxa13/Msx1/Msx2/Aldh1a2/Tbx3/Wnt7a",8
